kode_prov,nama_prov,kode_satker,kode_ddn,nama_daerah,kode_skpd,nama_skpd,kode_unit_skpd,nama_unit_skpd,kode_urusan,nama_urusan,kode_bidang_urusan,nama_bidang_urusan,kode_program,nama_program,indikator_program,target_program,satuan_indikator_program,sasaran,kode_giat,nama_giat,indikator_giat,target_giat,satuan_indikator_giat,kode_sub_giat,nama_sub_giat,indikator_sub_giat,target_sub_giat,satuan_indikator_sub_giat,kode_dana,nama_dana,kode_akun,nama_akun,kode_kelompok,nama_kelompok,kode_jenis,nama_jenis,kode_objek,nama_objek,kode_standar_harga,nama_standar_harga,spesifikasi,satuan,volume,harga_satuan,koefisien,total_rincian,tahun_anggaran,jenis_apbd,kode_rekening,nama_rekening,kode_sub_rincian_objek,nama_sub_rincian_objek,lokasi,sumber_pendanaan,catatan,status
35,Jawa Timur,SAT-35-010,35.01,Kota Surabaya,35.01.04,Dinas Perumahan dan Kawasan Permukiman,35.01.04.06,UPT Wilayah II - Dinas Perumahan dan Kawasan Permukiman,1,Urusan Wajib Pelayanan Dasar,02,Kesehatan,1.02.04,Program Peningkatan Sumber Daya Manusia,Indeks Pembangunan Manusia,58,Poin,Meningkatnya kualitas SDM,1.02.04.08,Pembangunan dan Rehabilitasi Gedung,Luas bangunan,70,M2,1.02.04.08.13,Renovasi Ruang Kantor,Luas renovasi,71,M2,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.1,Belanja Operasi,5.1.06,Belanja Bantuan Sosial,5.1.02.08,Belanja Makanan dan Minuman,SH.003,Komputer Desktop,Core i5 RAM 8GB SSD 256GB,Unit,277,10216000,0.5,1414916000,2025,Murni,1.1.03,Kas di Bendahara Penerimaan,01,Pembelian Langsung,Sekolah,APBD Perubahan,Sesuai RPJMD,Proses Verifikasi
33,Jawa Tengah,SAT-33-045,33.02,Kabupaten Semarang,33.02.14,Dinas Penanaman Modal dan PTSP,33.02.14.01,Sekretariat - Dinas Penanaman Modal dan PTSP,1,Urusan Wajib Pelayanan Dasar,05,Ketenteraman dan Ketertiban Umum,1.05.06,Program Pengelolaan Lingkungan Hidup,Indeks Kualitas Lingkungan Hidup,58,Poin,Meningkatnya kualitas lingkungan hidup,1.05.06.04,Peningkatan Kapasitas Aparatur,Jumlah aparatur yang ditingkatkan,141,Orang,1.05.06.04.01,Penyediaan Gaji dan Tunjangan ASN,Jumlah ASN terbayar,94,Orang,6,Dana Transfer Khusus,5,Belanja Daerah,5.1,Belanja Operasi,5.1.06,Belanja Bantuan Sosial,5.1.02.07,Belanja Sewa,SH.010,Kendaraan Roda Empat,Minibus 2000cc,Unit,125,387123000,1.0,48390375000,2025,Murni,1.1.01,Kas di Kas Daerah,03,Penunjukan Langsung,Kantor SKPD,APBD Perubahan,,Disetujui
36,Banten,SAT-36-007,36.01,Kota Tangerang,36.01.07,Dinas Lingkungan Hidup,36.01.07.06,UPT Wilayah II - Dinas Lingkungan Hidup,2,Urusan Wajib Non Pelayanan Dasar,09,Pangan,2.03.09,Program Pemberdayaan Masyarakat,Persentase partisipasi masyarakat,98,%,Meningkatnya pemberdayaan masyarakat,2.03.09.10,Pengelolaan Data dan Informasi,Jumlah data terkelola,386,Dataset,2.03.09.10.12,Pengadaan Komputer dan Jaringan,Jumlah unit komputer,86,Unit,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.2,Belanja Modal,5.2.04,"Belanja Modal Jalan, Irigasi dan Jaringan",5.2.04.01,Belanja Modal Konstruksi Jalan,SH.043,Materai 10000,Materai tempel,Lembar,63,10000,1.15,724500,2025,Murni,5.1.01,Rekening Belanja Pegawai,04,E-Purchasing,Kantor Kelurahan,APBD Murni,Lanjutan tahun sebelumnya,Disetujui
32,Jawa Barat,SAT-32-036,32.03,Kota Bogor,32.03.17,Dinas Perpustakaan dan Kearsipan,32.03.17.04,Bidang Evaluasi dan Pelaporan - Dinas Perpustakaan dan Kearsipan,2,Urusan Wajib Non Pelayanan Dasar,10,Pertanahan,2.04.07,Program Penanggulangan Kemiskinan,Persentase penduduk miskin,95,%,Menurunnya tingkat kemiskinan,2.04.07.07,Pengadaan Sarana dan Prasarana,Jumlah sarana diadakan,59,Unit,2.04.07.07.07,Penyediaan Jasa Kebersihan,Luas area terlayani,55,M2,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.3,Belanja Tidak Terduga,5.2.02,Belanja Modal Peralatan dan Mesin,5.2.02.03,Belanja Modal Kendaraan,SH.040,Buku Tulis,Buku tulis 100 lembar,Buah,343,11219,1.15,4425334,2025,Perubahan,1.1.02,Kas di Bendahara Pengeluaran,04,E-Purchasing,Gedung Serbaguna,APBD Perubahan,Perlu koordinasi lintas SKPD,Proses Verifikasi
32,Jawa Barat,SAT-32-026,32.02,Kabupaten Bandung,32.02.09,Dinas Pemberdayaan Masyarakat dan Desa,32.02.09.01,Sekretariat - Dinas Pemberdayaan Masyarakat dan Desa,2,Urusan Wajib Non Pelayanan Dasar,08,Pemberdayaan Perempuan dan Perlindungan Anak,2.02.09,Program Pemberdayaan Masyarakat,Persentase partisipasi masyarakat,83,%,Meningkatnya pemberdayaan masyarakat,2.02.09.03,Pemeliharaan Sarana dan Prasarana,Jumlah sarana terpelihara,160,Unit,2.02.09.03.04,Pemeliharaan Kendaraan Dinas,Jumlah kendaraan terpelihara,133,Unit,7,Bantuan Keuangan Provinsi,5,Belanja Daerah,5.2,Belanja Modal,5.2.04,"Belanja Modal Jalan, Irigasi dan Jaringan",5.2.04.01,Belanja Modal Konstruksi Jalan,SH.018,Honor Narasumber,Per jam,OJ,267,1136000,1.0,303312000,2023,Murni,5.2.01,Rekening Belanja Modal,04,E-Purchasing,Lapangan Umum,Dana Transfer,Sesuai RPJMD,Selesai
31,DKI Jakarta,SAT-31-002,31.03,Kota Jakarta Barat,31.03.12,Dinas Tenaga Kerja,31.03.12.02,Bidang Perencanaan - Dinas Tenaga Kerja,4,Urusan Pemerintahan Umum,24,Pengawasan,4.04.10,Program Peningkatan Kesehatan Masyarakat,Angka Harapan Hidup,85,Tahun,Meningkatnya derajat kesehatan masyarakat,4.04.10.09,Pembangunan Jalan dan Jembatan,Panjang jalan terbangun,436,Km,4.04.10.09.15,Perjalanan Dinas,Jumlah perjalanan dinas,1,Kali,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.1,Belanja Operasi,5.1.05,Belanja Hibah,5.1.02.07,Belanja Sewa,SH.035,Map Plastik,Map L ukuran A4,Buah,45,3637,1.0,163665,2024,Murni,5.1.01,Rekening Belanja Pegawai,05,Swakelola,Kantor Kecamatan,Hibah,Perlu koordinasi lintas SKPD,Selesai
32,Jawa Barat,SAT-32-026,32.03,Kota Bogor,32.03.16,Dinas Kebudayaan dan Pariwisata,32.03.16.06,UPT Wilayah II - Dinas Kebudayaan dan Pariwisata,2,Urusan Wajib Non Pelayanan Dasar,09,Pangan,2.03.02,Program Peningkatan Kualitas Pelayanan Publik,Indeks Kepuasan Masyarakat,82,Poin,Meningkatnya kualitas pelayanan publik,2.03.02.02,Penyediaan Barang dan Jasa Perkantoran,Jumlah barang/jasa tersedia,211,Paket,2.03.02.02.09,Pembayaran Utilitas Kantor,Jumlah bulan layanan,46,Bulan,4,Dana Bagi Hasil (DBH),5,Belanja Daerah,5.2,Belanja Modal,5.2.01,Belanja Modal Tanah,5.1.01.02,Tunjangan Keluarga,SH.005,Printer Laser,Monochrome A4,Unit,290,4397000,0.5,637565000,2023,Perubahan,1.1.02,Kas di Bendahara Pengeluaran,05,Swakelola,Kantor SKPD,APBD Perubahan,,Proses Verifikasi
36,Banten,SAT-36-042,36.01,Kota Tangerang,36.01.17,Dinas Perpustakaan dan Kearsipan,36.01.17.05,UPT Wilayah I - Dinas Perpustakaan dan Kearsipan,1,Urusan Wajib Pelayanan Dasar,01,Pendidikan,1.01.03,Program Pembangunan Infrastruktur Dasar,Persentase infrastruktur dalam kondisi baik,93,%,Meningkatnya kualitas infrastruktur dasar,1.01.03.09,Pembangunan Jalan dan Jembatan,Panjang jalan terbangun,135,Km,1.01.03.09.02,Pengadaan ATK dan Bahan Habis Pakai,Jumlah ATK tersedia,117,Paket,7,Bantuan Keuangan Provinsi,5,Belanja Daerah,5.4,Belanja Transfer,5.2.01,Belanja Modal Tanah,5.1.01.04,Tunjangan Fungsional,SH.020,Jasa Keamanan Kantor,Per bulan per orang,OB,158,5051000,1.0,798058000,2023,Murni,5.1.02,Rekening Belanja Barang,05,Swakelola,Aula Kantor Bupati/Walikota,Hibah,Perlu koordinasi lintas SKPD,Selesai
61,Kalimantan Barat,SAT-61-037,61.01,Kota Pontianak,61.01.24,Sekretariat Daerah,61.01.24.02,Bidang Perencanaan - Sekretariat Daerah,1,Urusan Wajib Pelayanan Dasar,05,Ketenteraman dan Ketertiban Umum,1.05.05,Program Pengembangan Ekonomi Kreatif,Pertumbuhan ekonomi kreatif,90,%,Meningkatnya kontribusi ekonomi kreatif,1.05.05.11,Pelayanan Administrasi Umum,Jumlah layanan administrasi,47,Layanan,1.05.05.11.11,Cetak dan Penggandaan Dokumen,Jumlah dokumen tercetak,197,Eksemplar,7,Bantuan Keuangan Provinsi,5,Belanja Daerah,5.1,Belanja Operasi,5.1.03,Belanja Bunga,5.1.01.04,Tunjangan Fungsional,SH.026,Obat-obatan Generik,Paket per bulan,Paket,398,693000,1.1,303395400,2024,Murni,5.2.01,Rekening Belanja Modal,04,E-Purchasing,Kantor Kelurahan,Dana Transfer,Menunggu DAK,Disetujui
31,DKI Jakarta,SAT-31-016,31.02,Kota Jakarta Utara,31.02.05,Badan Perencanaan Pembangunan Daerah,31.02.05.04,Bidang Evaluasi dan Pelaporan - Badan Perencanaan Pembangunan Daerah,3,Urusan Pilihan,17,Pertanian,3.01.07,Program Penanggulangan Kemiskinan,Persentase penduduk miskin,71,%,Menurunnya tingkat kemiskinan,3.01.07.10,Pengelolaan Data dan Informasi,Jumlah data terkelola,288,Dataset,3.01.07.10.12,Pengadaan Komputer dan Jaringan,Jumlah unit komputer,81,Unit,1,Dana Alokasi Umum (DAU),5,Belanja Daerah,5.4,Belanja Transfer,5.1.04,Belanja Subsidi,5.1.02.01,Belanja Bahan Pakai Habis,SH.033,Penghapus,Penghapus karet putih,Buah,14,1885,1.15,30348,2023,Murni,5.2.01,Rekening Belanja Modal,01,Pembelian Langsung,Kantor SKPD,Dana Transfer,Prioritas daerah,Disetujui
31,DKI Jakarta,SAT-31-030,31.02,Kota Jakarta Utara,31.02.14,Dinas Penanaman Modal dan PTSP,31.02.14.03,Bidang Pelaksanaan - Dinas Penanaman Modal dan PTSP,3,Urusan Pilihan,19,Perdagangan,3.03.03,Program Pembangunan Infrastruktur Dasar,Persentase infrastruktur dalam kondisi baik,84,%,Meningkatnya kualitas infrastruktur dasar,3.03.03.11,Pelayanan Administrasi Umum,Jumlah layanan administrasi,52,Layanan,3.03.03.11.14,Pelatihan Teknis Pegawai,Jumlah pegawai terlatih,122,Orang,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.1,Belanja Operasi,5.1.01,Belanja Pegawai,5.1.01.01,Gaji Pokok PNS,SH.020,Jasa Keamanan Kantor,Per bulan per orang,OB,431,3791000,1.0,1633921000,2024,Murni,5.1.02,Rekening Belanja Barang,04,E-Purchasing,Lapangan Umum,Hibah,,Disetujui
31,DKI Jakarta,SAT-31-002,31.03,Kota Jakarta Barat,31.03.10,Dinas Pengendalian Penduduk dan Keluarga Berencana,31.03.10.03,Bidang Pelaksanaan - Dinas Pengendalian Penduduk dan Keluarga Berencana,1,Urusan Wajib Pelayanan Dasar,06,Sosial,1.06.08,Program Peningkatan Tata Kelola Pemerintahan,Nilai SAKIP,87,Predikat,Meningkatnya akuntabilitas kinerja,1.06.08.04,Peningkatan Kapasitas Aparatur,Jumlah aparatur yang ditingkatkan,339,Orang,1.06.08.04.04,Pemeliharaan Kendaraan Dinas,Jumlah kendaraan terpelihara,48,Unit,5,Dana Desa,5,Belanja Daerah,5.4,Belanja Transfer,5.2.03,Belanja Modal Gedung dan Bangunan,5.2.03.01,Belanja Modal Konstruksi Gedung,SH.024,Pakaian Dinas Harian,Per stel,Stel,329,733000,1.15,277330550,2024,Murni,1.1.03,Kas di Bendahara Penerimaan,05,Swakelola,Kantor SKPD,Hibah,,Selesai
51,Bali,SAT-51-019,51.01,Kota Denpasar,51.01.08,Dinas Kependudukan dan Pencatatan Sipil,51.01.08.02,Bidang Perencanaan - Dinas Kependudukan dan Pencatatan Sipil,1,Urusan Wajib Pelayanan Dasar,05,Ketenteraman dan Ketertiban Umum,1.05.06,Program Pengelolaan Lingkungan Hidup,Indeks Kualitas Lingkungan Hidup,51,Poin,Meningkatnya kualitas lingkungan hidup,1.05.06.07,Pengadaan Sarana dan Prasarana,Jumlah sarana diadakan,224,Unit,1.05.06.07.15,Perjalanan Dinas,Jumlah perjalanan dinas,59,Kali,3,Pendapatan Asli Daerah (PAD),5,Belanja Daerah,5.1,Belanja Operasi,5.1.02,Belanja Barang dan Jasa,5.1.02.04,Belanja Premi Asuransi,SH.020,Jasa Keamanan Kantor,Per bulan per orang,OB,396,3581000,1.0,1418076000,2024,Murni,1.1.01,Kas di Kas Daerah,01,Pembelian Langsung,Gedung Serbaguna,Dana Transfer,,Selesai
35,Jawa Timur,SAT-35-014,35.01,Kota Surabaya,35.01.04,Dinas Perumahan dan Kawasan Permukiman,35.01.04.04,Bidang Evaluasi dan Pelaporan - Dinas Perumahan dan Kawasan Permukiman,4,Urusan Pemerintahan Umum,24,Pengawasan,4.04.07,Program Penanggulangan Kemiskinan,Persentase penduduk miskin,85,%,Menurunnya tingkat kemiskinan,4.04.07.11,Pelayanan Administrasi Umum,Jumlah layanan administrasi,481,Layanan,4.04.07.11.06,Penyusunan Laporan Kinerja,Jumlah laporan,133,Dokumen,3,Pendapatan Asli Daerah (PAD),5,Belanja Daerah,5.1,Belanja Operasi,5.1.03,Belanja Bunga,5.1.01.02,Tunjangan Keluarga,SH.047,Sabun Cuci Tangan,Sabun cair 500ml,Botol,390,22103,1.1,9482187,2023,Murni,5.2.01,Rekening Belanja Modal,03,Penunjukan Langsung,Balai Desa,Hibah,Lanjutan tahun sebelumnya,Selesai
31,DKI Jakarta,SAT-31-011,31.02,Kota Jakarta Utara,31.02.08,Dinas Kependudukan dan Pencatatan Sipil,31.02.08.06,UPT Wilayah II - Dinas Kependudukan dan Pencatatan Sipil,4,Urusan Pemerintahan Umum,22,Keuangan,4.02.04,Program Peningkatan Sumber Daya Manusia,Indeks Pembangunan Manusia,56,Poin,Meningkatnya kualitas SDM,4.02.04.15,Pengawasan dan Pengendalian,Jumlah objek pengawasan,344,Objek,4.02.04.15.03,Pengadaan Peralatan dan Mesin,Jumlah peralatan,42,Unit,3,Pendapatan Asli Daerah (PAD),5,Belanja Daerah,5.2,Belanja Modal,5.2.03,Belanja Modal Gedung dan Bangunan,5.2.03.01,Belanja Modal Konstruksi Gedung,SH.003,Komputer Desktop,Core i5 RAM 8GB SSD 256GB,Unit,37,8733000,0.5,161560500,2025,Murni,5.2.01,Rekening Belanja Modal,02,Pengadaan Melalui Tender,Kantor SKPD,Dana Transfer,,Selesai
33,Jawa Tengah,SAT-33-001,33.02,Kabupaten Semarang,33.02.03,Dinas Pekerjaan Umum dan Penataan Ruang,33.02.03.06,UPT Wilayah II - Dinas Pekerjaan Umum dan Penataan Ruang,2,Urusan Wajib Non Pelayanan Dasar,07,Tenaga Kerja,2.01.02,Program Peningkatan Kualitas Pelayanan Publik,Indeks Kepuasan Masyarakat,97,Poin,Meningkatnya kualitas pelayanan publik,2.01.02.14,Pelatihan dan Bimbingan Teknis,Jumlah peserta pelatihan,160,Orang,2.01.02.14.09,Pembayaran Utilitas Kantor,Jumlah bulan layanan,185,Bulan,3,Pendapatan Asli Daerah (PAD),5,Belanja Daerah,5.2,Belanja Modal,5.2.02,Belanja Modal Peralatan dan Mesin,5.2.02.03,Belanja Modal Kendaraan,SH.031,Pulpen,Pulpen hitam standar,Buah,144,6516,1.0,938304,2022,Murni,5.1.02,Rekening Belanja Barang,05,Swakelola,Sekolah,Dana Transfer,,Disetujui
36,Banten,SAT-36-029,36.01,Kota Tangerang,36.01.01,Dinas Pendidikan,36.01.01.01,Sekretariat - Dinas Pendidikan,2,Urusan Wajib Non Pelayanan Dasar,15,Perhubungan,2.09.10,Program Peningkatan Kesehatan Masyarakat,Angka Harapan Hidup,52,Tahun,Meningkatnya derajat kesehatan masyarakat,2.09.10.14,Pelatihan dan Bimbingan Teknis,Jumlah peserta pelatihan,182,Orang,2.09.10.14.10,Pelaksanaan Survei dan Pendataan,Jumlah responden,67,Orang,4,Dana Bagi Hasil (DBH),5,Belanja Daerah,5.4,Belanja Transfer,5.1.02,Belanja Barang dan Jasa,5.1.02.07,Belanja Sewa,SH.036,Binder Clip,Binder clip kecil,Buah,241,1358,1.1,360005,2023,Murni,1.1.02,Kas di Bendahara Pengeluaran,03,Penunjukan Langsung,Kantor Kelurahan,Hibah,,Disetujui
36,Banten,SAT-36-021,36.01,Kota Tangerang,36.01.25,Sekretariat DPRD,36.01.25.02,Bidang Perencanaan - Sekretariat DPRD,4,Urusan Pemerintahan Umum,21,Perencanaan,4.01.11,Program Peningkatan Mutu Pendidikan,Rata-rata lama sekolah,79,Tahun,Meningkatnya akses dan mutu pendidikan,4.01.11.11,Pelayanan Administrasi Umum,Jumlah layanan administrasi,14,Layanan,4.01.11.11.09,Pembayaran Utilitas Kantor,Jumlah bulan layanan,79,Bulan,6,Dana Transfer Khusus,5,Belanja Daerah,5.3,Belanja Tidak Terduga,5.2.05,Belanja Modal Aset Tetap Lainnya,5.1.01.04,Tunjangan Fungsional,SH.042,Tali Rafia,Tali rafia 200 meter,Gulung,44,23887,1.1,1156130,2022,Perubahan,1.1.01,Kas di Kas Daerah,01,Pembelian Langsung,Kantor Kecamatan,Dana Transfer,Sesuai RPJMD,Selesai
31,DKI Jakarta,SAT-31-024,31.03,Kota Jakarta Barat,31.03.01,Dinas Pendidikan,31.03.01.06,UPT Wilayah II - Dinas Pendidikan,1,Urusan Wajib Pelayanan Dasar,06,Sosial,1.06.05,Program Pengembangan Ekonomi Kreatif,Pertumbuhan ekonomi kreatif,53,%,Meningkatnya kontribusi ekonomi kreatif,1.06.05.03,Pemeliharaan Sarana dan Prasarana,Jumlah sarana terpelihara,237,Unit,1.06.05.03.14,Pelatihan Teknis Pegawai,Jumlah pegawai terlatih,62,Orang,7,Bantuan Keuangan Provinsi,5,Belanja Daerah,5.3,Belanja Tidak Terduga,5.2.05,Belanja Modal Aset Tetap Lainnya,5.1.02.10,Belanja Perjalanan Dinas,SH.037,Staples,Staples No.10 isi 1000,Kotak,282,6248,1.0,1761936,2024,Murni,1.1.01,Kas di Kas Daerah,05,Swakelola,Balai Desa,Dana Transfer,Sesuai RPJMD,Selesai
34,DI Yogyakarta,SAT-34-024,34.01,Kota Yogyakarta,34.01.16,Dinas Kebudayaan dan Pariwisata,34.01.16.05,UPT Wilayah I - Dinas Kebudayaan dan Pariwisata,1,Urusan Wajib Pelayanan Dasar,03,Pekerjaan Umum dan Penataan Ruang,1.03.06,Program Pengelolaan Lingkungan Hidup,Indeks Kualitas Lingkungan Hidup,63,Poin,Meningkatnya kualitas lingkungan hidup,1.03.06.02,Penyediaan Barang dan Jasa Perkantoran,Jumlah barang/jasa tersedia,438,Paket,1.03.06.02.05,Penyelenggaraan Rapat dan Konsultasi,Jumlah rapat terselenggara,159,Kali,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.4,Belanja Transfer,5.1.03,Belanja Bunga,5.2.02.02,Belanja Modal Meubelair,SH.040,Buku Tulis,Buku tulis 100 lembar,Buah,38,14233,1.0,540854,2025,Perubahan,1.1.02,Kas di Bendahara Pengeluaran,05,Swakelola,Gedung Serbaguna,APBD Perubahan,Lanjutan tahun sebelumnya,Disetujui
34,DI Yogyakarta,SAT-34-008,34.01,Kota Yogyakarta,34.01.23,Inspektorat Daerah,34.01.23.06,UPT Wilayah II - Inspektorat Daerah,2,Urusan Wajib Non Pelayanan Dasar,16,Komunikasi dan Informatika,2.10.10,Program Peningkatan Kesehatan Masyarakat,Angka Harapan Hidup,64,Tahun,Meningkatnya derajat kesehatan masyarakat,2.10.10.04,Peningkatan Kapasitas Aparatur,Jumlah aparatur yang ditingkatkan,175,Orang,2.10.10.04.08,Penyediaan Jasa Keamanan,Jumlah petugas keamanan,147,Orang,6,Dana Transfer Khusus,5,Belanja Daerah,5.3,Belanja Tidak Terduga,5.1.05,Belanja Hibah,5.2.02.02,Belanja Modal Meubelair,SH.044,Kopi Sachet,Kopi sachet kemasan,Sachet,308,2665,1.15,943942,2022,Murni,1.1.03,Kas di Bendahara Penerimaan,02,Pengadaan Melalui Tender,Balai Desa,APBD Perubahan,,Revisi
73,Sulawesi Selatan,SAT-73-023,73.01,Kota Makassar,73.01.21,Badan Pengelolaan Keuangan dan Aset Daerah,73.01.21.06,UPT Wilayah II - Badan Pengelolaan Keuangan dan Aset Daerah,2,Urusan Wajib Non Pelayanan Dasar,14,Pengendalian Penduduk dan Keluarga Berencana,2.08.02,Program Peningkatan Kualitas Pelayanan Publik,Indeks Kepuasan Masyarakat,60,Poin,Meningkatnya kualitas pelayanan publik,2.08.02.07,Pengadaan Sarana dan Prasarana,Jumlah sarana diadakan,431,Unit,2.08.02.07.01,Penyediaan Gaji dan Tunjangan ASN,Jumlah ASN terbayar,122,Orang,2,Dana Alokasi Khusus (DAK),5,Belanja Daerah,5.1,Belanja Operasi,5.1.01,Belanja Pegawai,5.1.01.03,Tunjangan Jabatan,SH.030,UPS 3000VA,Online double conversion,Unit,240,10551000,1.0,2532240000,2025,Murni,1.1.03,Kas di Bendahara Penerimaan,01,Pembelian Langsung,Balai Desa,Hibah,Menunggu DAK,Disetujui
32,Jawa Barat,SAT-32-039,32.01,Kota Bandung,32.01.04,Dinas Perumahan dan Kawasan Permukiman,32.01.04.02,Bidang Perencanaan - Dinas Perumahan dan Kawasan Permukiman,2,Urusan Wajib Non Pelayanan Dasar,07,Tenaga Kerja,2.01.08,Program Peningkatan Tata Kelola Pemerintahan,Nilai SAKIP,50,Predikat,Meningkatnya akuntabilitas kinerja,2.01.08.05,Penyusunan Dokumen Perencanaan,Jumlah dokumen,170,Dokumen,2.01.08.05.14,Pelatihan Teknis Pegawai,Jumlah pegawai terlatih,65,Orang,4,Dana Bagi Hasil (DBH),5,Belanja Daerah,5.3,Belanja Tidak Terduga,5.1.02,Belanja Barang dan Jasa,5.1.02.03,Belanja Jasa Kantor,SH.035,Map Plastik,Map L ukuran A4,Buah,497,3484,1.0,1731548,2024,Murni,5.1.02,Rekening Belanja Barang,02,Pengadaan Melalui Tender,Ruang Rapat Utama,APBD Perubahan,Menunggu DAK,Revisi
33,Jawa Tengah,SAT-33-038,33.02,Kabupaten Semarang,33.02.23,Inspektorat Daerah,33.02.23.03,Bidang Pelaksanaan - Inspektorat Daerah,3,Urusan Pilihan,18,Pariwisata,3.02.04,Program Peningkatan Sumber Daya Manusia,Indeks Pembangunan Manusia,92,Poin,Meningkatnya kualitas SDM,3.02.04.15,Pengawasan dan Pengendalian,Jumlah objek pengawasan,84,Objek,3.02.04.15.08,Penyediaan Jasa Keamanan,Jumlah petugas keamanan,58,Orang,8,Sisa Lebih Perhitungan Anggaran (SiLPA),5,Belanja Daerah,5.2,Belanja Modal,5.2.04,"Belanja Modal Jalan, Irigasi dan Jaringan",5.2.04.01,Belanja Modal Konstruksi Jalan,SH.036,Binder Clip,Binder clip kecil,Buah,481,1468,0.5,353054,2023,Perubahan,5.1.02,Rekening Belanja Barang,01,Pembelian Langsung,Puskesmas,Hibah,Menunggu DAK,Revisi
12,Sumatera Utara,SAT-12-026,12.01,Kota Medan,12.01.20,Dinas Komunikasi dan Informatika,12.01.20.04,Bidang Evaluasi dan Pelaporan - Dinas Komunikasi dan Informatika,4,Urusan Pemerintahan Umum,22,Keuangan,4.02.07,Program Penanggulangan Kemiskinan,Persentase penduduk miskin,67,%,Menurunnya tingkat kemiskinan,4.02.07.10,Pengelolaan Data dan Informasi,Jumlah data terkelola,287,Dataset,4.02.07.10.10,Pelaksanaan Survei dan Pendataan,Jumlah responden,183,Orang,7,Bantuan Keuangan Provinsi,5,Belanja Daerah,5.1,Belanja Operasi,5.1.02,Belanja Barang dan Jasa,5.1.02.09,Belanja Pakaian Dinas,SH.018,Honor Narasumber,Per jam,OJ,108,1563000,2.0,337608000,2023,Perubahan,5.2.01,Rekening Belanja Modal,03,Penunjukan Langsung,Ruang Rapat Utama,Dana Transfer,,Disetujui
33,Jawa Tengah,SAT-33-026,33.04,Kabupaten Magelang,33.04.02,Dinas Kesehatan,33.04.02.06,UPT Wilayah II - Dinas Kesehatan,1,Urusan Wajib Pelayanan Dasar,01,Pendidikan,1.01.09,Program Pemberdayaan Masyarakat,Persentase partisipasi masyarakat,88,%,Meningkatnya pemberdayaan masyarakat,1.01.09.01,Penyediaan Jasa Komunikasi dan Informasi,Jumlah layanan komunikasi,94,Layanan,1.01.09.01.05,Penyelenggaraan Rapat dan Konsultasi,Jumlah rapat terselenggara,18,Kali,6,Dana Transfer Khusus,5,Belanja Daerah,5.3,Belanja Tidak Terduga,5.1.01,Belanja Pegawai,5.1.01.01,Gaji Pokok PNS,SH.030,UPS 3000VA,Online double conversion,Unit,245,5940000,1.1,1600830000,2024,Perubahan,5.1.02,Rekening Belanja Barang,01,Pembelian Langsung,Kantor Kecamatan,APBD Perubahan,,Disetujui
36,Banten,SAT-36-042,36.01,Kota Tangerang,36.01.09,Dinas Pemberdayaan Masyarakat dan Desa,36.01.09.04,Bidang Evaluasi dan Pelaporan - Dinas Pemberdayaan Masyarakat dan Desa,2,Urusan Wajib Non Pelayanan Dasar,07,Tenaga Kerja,2.01.11,Program Peningkatan Mutu Pendidikan,Rata-rata lama sekolah,78,Tahun,Meningkatnya akses dan mutu pendidikan,2.01.11.02,Penyediaan Barang dan Jasa Perkantoran,Jumlah barang/jasa tersedia,372,Paket,2.01.11.02.10,Pelaksanaan Survei dan Pendataan,Jumlah responden,125,Orang,4,Dana Bagi Hasil (DBH),5,Belanja Daerah,5.2,Belanja Modal,5.2.03,Belanja Modal Gedung dan Bangunan,5.2.03.01,Belanja Modal Konstruksi Gedung,SH.025,Seragam Batik,Per stel,Stel,240,433000,0.5,51960000,2022,Perubahan,1.1.03,Kas di Bendahara Penerimaan,05,Swakelola,Sekolah,APBD Perubahan,Lanjutan tahun sebelumnya,Disetujui
51,Bali,SAT-51-030,51.01,Kota Denpasar,51.01.03,Dinas Pekerjaan Umum dan Penataan Ruang,51.01.03.04,Bidang Evaluasi dan Pelaporan - Dinas Pekerjaan Umum dan Penataan Ruang,3,Urusan Pilihan,17,Pertanian,3.01.05,Program Pengembangan Ekonomi Kreatif,Pertumbuhan ekonomi kreatif,52,%,Meningkatnya kontribusi ekonomi kreatif,3.01.05.03,Pemeliharaan Sarana dan Prasarana,Jumlah sarana terpelihara,68,Unit,3.01.05.03.09,Pembayaran Utilitas Kantor,Jumlah bulan layanan,4,Bulan,5,Dana Desa,5,Belanja Daerah,5.2,Belanja Modal,5.2.05,Belanja Modal Aset Tetap Lainnya,5.2.02.03,Belanja Modal Kendaraan,SH.016,Perjalanan Dinas Dalam Daerah,Per hari,OH,498,310000,0.5,77190000,2023,Murni,5.2.01,Rekening Belanja Modal,03,Penunjukan Langsung,Gedung Serbaguna,Dana Transfer,,Disetujui
